course_id,name,slug,description,course_status,workload,start_date,primary_languages,subtitle_languages,certificates,partner_ids,partner_count,photo_url,preview_link,is_georestricted,extracted_at
6tx1Y3LiEeWxvQr3acyajw,材料力學一 (Mechanics of Materials (1)),mechanics-of-materials-1,"課程介紹與教學目標 (About the course)
　　房屋為我們遮風避雨，讓我們安心工作、生活，而結構系統又是房屋的骨幹，讓房屋能站的又高、又直、又穩。你知道橫者為梁，直者為柱，但你知道在結構工程師的眼中，梁與柱有什麼其他的不同嗎？他們其中藏著什麼秘密，能支撐起整個結構？工程師要怎麼決定梁該有多深？柱該有多粗？該用矩形、圓形還是其他形狀？該用實心還是空心？在有地震的地方，設計上是否又有不一樣的考量？
　　材料力學是通往上述問題解答關鍵的一步。在材料力學(一)裡，我們會由大家熟知的虎克定律開始，以蓋房子的重要材料「結構鋼」為例，深入探討「力量」與「變形」這兩個令結構工程師愛恨交加的物理量之間的關係。然後依序探討結構桿件受軸力（拉/壓）、受扭、受彎、受剪四大外力作用下，會在桿件內部產生怎樣的相對應變形與受力，並探討建築結構設計概念與提供桿件設計演算範例。
　　本課程是希望精通「鋼筋混凝土設計」、「鋼結構設計」、「木構造設計」者必備的先修課程，也為對「彈性力學」有興趣者，提供許多基礎知識與這些知識如何實際應用於工程設計。
主要授課對象為土木、建築相關從業人員與在學學生，其他包括工學院",launched,,1452548428215,zh-TW,,VerifiedCert,75,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/87/25ae60971111e590b26f18b4aa42ec/__logo.jpg,,False,2026-05-06T11:05:54.095146Z
rD4Ylc6IEfC_oA79Ql6_Uw,Transform Financial Data: Recall & Import,transform-financial-data-recall--import,"Financial analysts spend hours manually reformatting data feeds—time that could be spent on analysis. This intermediate course teaches you to recognize data structures and automate transformations using Power Query, turning repetitive cleanup into one-click refreshes. You'll start by classifying structured, semi-structured, and unstructured data across typical financial sources—understanding how each format affects accuracy, governance, and reporting workflows. Then you'll master Power Query to ",launched,,1768529670245,en,,"VerifiedCert, Specialization",1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/c2/c7507d5b3642deb1deb27c151ea8d0/Gorans.jpg,,False,2026-05-06T11:05:54.095152Z
Zu4U6Dh2Ee-hvAr_8yolJQ,Responsible AI for Developers: Fairness & Bias - Português,responsible-ai-for-developers-fairness-ptbr,"Neste curso, apresentamos conceitos de IA responsável e princípios de IA. Ele contém técnicas para identificar e reduzir o viés e aplicar a imparcialidade nas práticas de ML/IA. Vamos abordar ferramentas e métodos práticos para implementar as práticas recomendadas de IA responsável usando produtos do Google Cloud e ferramentas de código aberto.",launched,,1720117878348,pt-BR,,VerifiedCert,443,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/e5/1c627d97654e14b964246e86375d0e/Logo-Image_GC-Projects-1-.png,,False,2026-05-06T11:05:54.095157Z
Rm5xW9JGEe2_vw4ejszVZQ,Project Management Capstone,ibm-project-management-capstone,"This capstone project course will give you the chance to practice the work that project managers do in real life when managing projects. You will assume the role of a project manager and gain hands-on experience managing a project from start to finish.  

You will plan, execute, and close the project. By the end, you will have many artifacts that will showcase both your knowledge of predictive and adaptive methodologies, which can then be added to your portfolio to show employers. 

As part of t",launched,"5 weeks of study, approximately 10 hours total",1690829505345,en,"ar, fr, bn, uz, uk, zh-CN, el, it, pt-BR, vi, nl, ko, de, ps, ur, ru, th, id, sv, tr, az, es, hi, ja, kk, fa, hu, pl","VerifiedCert, Specialization",348,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/4d/4bcd7c565141148b5e9a3025e30af0/Project-Management-Capstone.jpg,,False,2026-05-06T11:05:54.095165Z
-E90oR-vEfCjJgr_y779sQ,Applied Natural Language Processing in Engineering Part 1,applied-natural-language-processing-in-engineering-part-1,"Welcome to this course on applied natural language processing in engineering. This course is designed to provide you with an in-depth understanding of NLP, a pivotal area of artificial intelligence that empowers computers to comprehend, interpret, and generate human language. Throughout this course, you will explore a wide range of topics, from fundamental NLP tasks like text classification and Named Entity Recognition (NER) to advanced techniques in neural machine translation and optimization m",launched,,1760932913519,en,hu,VerifiedCert,517,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/2f/8bd1bc763448febbe0963c03201706/LogoImageCOE-1.png,,False,2026-05-06T11:05:54.095170Z
C1h2JBqoEfCtChLmIEQv9w,Building a Machine Learning Solution,building-a-machine-learning-solution,"Welcome to Building a Machine Learning Solution, where you'll journey through the complete lifecycle of a machine learning project. This capstone course covers critical steps from problem definition to deployment and maintenance. You'll learn to define clear problem statements, collect and preprocess data, perform exploratory data analysis (EDA), and engineer features to enhance model performance. The course guides you in selecting and implementing appropriate models, comparing classical machine",launched,5 weeks / 6-7 hours per week,1758914663472,en,"ar, fr, uz, uk, zh-CN, el, it, pt-BR, vi, nl, ko, de, ps, ru, th, id, sv, tr, az, es, hi, ja, kk, hu, pl","VerifiedCert, Specialization",1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/a3/1f9956d53b45b593ecee327fef35df/BC-4801_Coursera-Originals_-Machine-Learning-Professional-Certificate---Image-Creation_Course5.png,,False,2026-05-06T11:05:54.095179Z
qACP-W2QEeybxBLh3DTb8Q,Decision Making and Reinforcement Learning,dmrol,"This course is an introduction to sequential decision making and reinforcement learning. We start with a discussion of utility theory to learn how preferences can be represented and modeled for decision making. We first model simple decision problems as multi-armed bandit problems in and discuss several approaches to evaluate feedback. We will then model decision problems as finite Markov decision processes (MDPs), and discuss their solutions via dynamic programming algorithms. We touch on the n",launched,"12 weeks of study, 7-10 hours/week",1676898371029,en,"ar, fr, bn, uz, uk, zh-CN, el, it, pt-BR, nl, ko, de, ps, ur, ru, th, id, sv, tr, az, es, hi, ja, kk, fa, hu, pl",VerifiedCert,40,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/9f/568d17e2834f3ea139e42b500cfea9/decision-making-and-reinforcement-learning.jpg,,False,2026-05-06T11:05:54.095185Z
rbpisItfEeyvPA6sg6vIAw,C++ Superpowers and More,c-superpowers-and-more,"Explore the C and C++ languages. Look at the specificity of the C/C++ languages and how this impacts security, ways C/C++ can interact with the external world, error handling, the execution environment and much more.",launched,,1651866684268,en,es,"VerifiedCert, Specialization",692,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/60/b0437a2bc846578b4247d631050f18/Coursera-Writing-Secure-Code-in-C2_1200x1200.png,,False,2026-05-06T11:05:54.095191Z
zBpEbnDwEe-26RI4cE3yzw,Work with Gemini Models in BigQuery - 日本語版,work-with-gemini-models-in-bigquery-ja,이 과정은 BigQuery에서 생성형 AI 작업에 AI/ML 모델을 사용하는 방법을 보여줍니다. 고객 관계 관리와 관련된 실제 사용 사례를 통해 Gemini 모델로 비즈니스 문제를 해결하는 워크플로를 설명합니다. 이해를 돕기 위해 SQL 쿼리와 Python 노트북을 사용하는 코딩 솔루션을 단계별로 안내합니다.,launched,,1726590265723,ja,ko,VerifiedCert,443,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/33/0c99c92de54e5680efc78a0d8e644b/Logo-Image_GC-Projects-1-.png,,False,2026-05-06T11:05:54.095196Z
DOdVqvEgEfCFRg7t6P8RhQ,"Deploy, Manage, and Orchestrate Your Models",deploy-manage-and-orchestrate-your-models,"Containerization is more than a deployment tool—it’s the backbone of reliable, scalable machine learning systems. In this intermediate-level course, you’ll learn how to package, deploy, and manage ML models using Docker and Kubernetes. You’ll start by exploring why containerization matters—how it ensures reproducibility and stability across environments. Then, you’ll move into orchestration, learning how Kubernetes automates deployment, scaling, and monitoring for real-world applications.

Throu",launched,,1774900719191,en,,"VerifiedCert, Specialization",1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/f5/5f6931e92b48d7b24b3584c1f8c1fd/Ayesha-Shaik.jpg,,False,2026-05-06T11:05:54.095203Z
iktJcZkYEfC7qhKhVbTnqQ,生成式 AI：掌握幕後技術與環境,gen-ai-navigate-the-landscape-zhtw,"「生成式 AI：掌握幕後技術與環境」是 Generative AI Leader 學習路徑的第三門課程。生成式 AI 正在改變我們的工作方式,以及我們如何與周遭的世界互動。身為領導者,您要如何駕馭 AI 強大的功能,創造實際業務成果?在本課程中,您將認識建構生成式 AI 解決方案時的各個層面、Google Cloud 產品,以及選擇解決方案時應考量的因素。",launched,,1759505127562,zh-TW,,"VerifiedCert, Specialization",443,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/75/b33b614af64f91939450ab25703156/Logo-Image_GC-Projects-1-.png,,False,2026-05-06T11:05:54.095209Z
2VBlOydHEe6Ksg4d3AQmNQ,Data Collection and Integration,data-collection-and-integration,"The ""Data Collection and Integration"" course provides students with comprehensive techniques for gathering data from diverse sources, including files, relational databases, web pages, and APIs. Participants will gain practical experience in collecting and integrating data for further processing and analysis. The course emphasizes the utilization of appropriate tools and packages, such as Pandas, Beautiful Soup, and SQL, to effectively handle real-life datasets and address data integration challe",launched,3-5 hours/week,1692174525169,en,"ar, fr, uz, de, es","VerifiedCert, Specialization",71,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/88/4dc5f6a7894de38e0e2ccd580b7f40/C2-Logo.png,,False,2026-05-06T11:05:54.095215Z
8oNrB55yEem3chLmUHVycA,Inclusión social de personas con discapacidad desde un enfoque de derechos.,inclusion-social-personas-discapacidad,"La OMS en el año 2011 publicó el Informe Mundial sobre la Discapacidad, en el cual se evidencia un aumento en la prevalencia de discapacidad de un 15% (anteriormente se estimaba entre un 7 y un 10% de la población). Las personas que viven en situación de discapacidad presentan mayores niveles de deprivación en diferentes ámbitos: inserción al mercado del trabajo, nivel educacional, etc. 

Esto nos obliga como sociedad a repensar nuestro trabajo en esta materia desde un enfoque que garantice igua",launched,El alumno deberá dedicar un tiempo de 3 horas semanales,1565640123462,es,,VerifiedCert,280,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/55/a1bde0a4fb49ac82a6281729fc26c6/WhatsApp-Image-2019-07-26-at-15.25.51.jpg,,False,2026-05-06T11:05:54.095220Z
VxHWlffqEfCFRg7t6P8RhQ,Taxation Concepts,taxation-concepts,"Learn the fundamentals of corporate taxation in the United States and how tax rules influence business decisions and compliance. In this course, you’ll explore how federal tax laws are structured and enforced, focusing on the Internal Revenue Code, Treasury Regulations, and the hierarchy of tax guidance used by accountants and tax professionals.

You’ll examine how corporate taxation applies to different business structures, including C corporations and S corporations, and review how these entit",launched,,1774300652114,en,,"VerifiedCert, Specialization",3908,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/b7/c27a598d31466e8afbd601642456c7/cropped_1080x1080-2-.png,,False,2026-05-06T11:05:54.095226Z
mwj3ASWcEeWs4gorU6Q1Yw,職場素養 (Professionalism) ,zhichang-suyang,介紹國際職場素養的內涵及相關課題，培育學生應有的職場視野與能力，便利學生融入職場環境，迅速自新手成為高手，裕如地發揮所學與所長。,launched,,1439324335353,zh-TW,zh-CN,VerifiedCert,75,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/a5/c7abc0186411e49569bd8fae65d268/600x340.jpg,,False,2026-05-06T11:05:54.095231Z
